/root/Desktop/New/IMG/center_2019_02_05_21_50_44_963.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_44_963.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_44_963.jpg,0,0,0,2.796352E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_036.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_036.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_036.jpg,0,0,0,2.995961E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_103.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_103.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_103.jpg,0,0,0,2.963691E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_178.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_178.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_178.jpg,0,0,0,3.560666E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_246.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_246.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_246.jpg,0,0,0,4.15751E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_313.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_313.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_313.jpg,0,0,0,3.127838E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_388.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_388.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_388.jpg,0,0,0,2.430684E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_455.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_455.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_455.jpg,0,0,0,1.637159E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_523.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_523.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_523.jpg,0,0,0,6.002541E-07
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_592.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_592.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_592.jpg,0,0,0,2.332795E-07
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_660.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_660.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_660.jpg,0,0,0,9.940151E-07
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_734.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_734.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_734.jpg,0,0,0,1.384509E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_804.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_804.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_804.jpg,0,0,0,1.845994E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_874.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_874.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_874.jpg,0,0,0,2.441479E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_45_948.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_45_948.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_45_948.jpg,0,0,0,3.303826E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_46_016.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_46_016.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_46_016.jpg,0,0,0,4.167479E-06
/root/Desktop/New/IMG/center_2019_02_05_21_50_46_084.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_46_084.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_46_084.jpg,-0.15,0.1337492,0,0.03028579
/root/Desktop/New/IMG/center_2019_02_05_21_50_46_153.jpg,/root/Desktop/New/IMG/left_2019_02_05_21_50_46_153.jpg,/root/Desktop/New/IMG/right_2019_02_05_21_50_46_153.jpg,-0.3,0.3313229,0,0.2485738
